time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755488312+01:00,0.0,0.0,0.0,3.298043956043956
1970-01-01 00:00:01.755488322+01:00,0.0,0.0,0.0,3.334087912087912
1970-01-01 00:00:01.755488332+01:00,0.0,0.0,0.0,3.370131868131868
1970-01-01 00:00:01.755488342+01:00,0.0,0.0,0.0,3.406175824175824
1970-01-01 00:00:01.755488352+01:00,0.0,0.0,0.0,3.44221978021978
1970-01-01 00:00:01.755488362+01:00,0.0,0.0,0.0,3.478263736263736
1970-01-01 00:00:01.755488372+01:00,0.0,0.0,0.0,3.514307692307692
1970-01-01 00:00:01.755488382+01:00,0.0,0.0,0.0,3.550351648351648
1970-01-01 00:00:01.755488392+01:00,0.0,0.0,0.0,3.586395604395604
1970-01-01 00:00:01.755488402+01:00,0.0,0.0,0.0,3.621764705882353
1970-01-01 00:00:01.755488412+01:00,0.0,0.0,0.0,3.657058823529411
1970-01-01 00:00:01.755488422+01:00,0.0,0.0,0.0,3.69235294117647
1970-01-01 00:00:01.755488432+01:00,0.0,0.0,0.0,3.727647058823529
1970-01-01 00:00:01.755488442+01:00,0.0,0.0,0.0,3.762941176470588
1970-01-01 00:00:01.755488452+01:00,0.0,0.0,0.0,3.798235294117646
1970-01-01 00:00:01.755488462+01:00,0.0,0.0,0.0,3.833529411764705
1970-01-01 00:00:01.755488472+01:00,0.0,0.0,0.0,3.868823529411764
1970-01-01 00:00:01.755488482+01:00,0.0,0.0,0.0,3.904117647058822
1970-01-01 00:00:01.755488492+01:00,0.0,0.0,0.0,3.939411764705881
1970-01-01 00:00:01.755488502+01:00,0.0,0.0,0.0,3.97470588235294
1970-01-01 00:00:01.755488512+01:00,0.0,0.0,0.0,4.009999999999999
