time,solar_irradiance.common@meteo_1:VALUE,solar_irradiance.common@meteo_2:VALUE,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE,power_reference.common@sensor_1:VALUE
2025-07-05 16:40:43,447.2517391304348,494.2102702702703,90.13235294117646,89.12162162162163,87.35220125786164,476.3068421052632,476.8406703910615
2025-07-05 16:42:43,444.3321518987341,491.6864615384615,89.10843373493977,88.3108108108108,86.59748427672956,474.3825581395349,474.6439285714285
2025-07-05 16:44:43,436.1778787878788,485.3684615384615,88.144578313253,87.56976744186046,85.83766233766234,467.7172727272727,468.49
2025-07-05 16:46:43,431.7727659574468,481.0406956521739,87.22137404580153,86.87209302325581,85.05844155844156,464.3215384615385,463.6917801047121
2025-07-05 16:48:43,427.061935483871,475.5208421052632,86.30534351145039,86.17441860465117,84.27922077922078,460.5043902439024,460.7663636363636
2025-07-05 16:50:43,416.6870491803279,468.71,84.85714285714286,84.875,82.97333333333333,452.918947368421,454.2744827586207
2025-07-05 16:52:43,410.5975193798449,462.1416326530612,83.48275862068965,83.55555555555556,81.60833333333333,449.11375,447.6696453900709
2025-07-05 16:54:43,404.288125,457.614,82.44827586206897,82.4888888888889,80.60833333333333,444.8611111111111,443.356
2025-07-05 16:56:43,395.9083333333333,449.1858064516129,81.08724832214764,81.13333333333334,81.9,435.9033333333333,435.2859770114943
2025-07-05 16:58:43,386.16,436.5282352941176,79.71841155234657,80.5982905982906,78.90322580645162,426.015,427.77
2025-07-05 17:00:43,390.7043410852713,442.803963963964,78.85198555956678,81.44927536231884,79.03286384976526,432.2775,432.274375
2025-07-05 17:02:43,377.4126666666667,426.8577777777778,77.9921722113503,78.0952380952381,77.04761904761905,413.4361290322581,413.945
2025-07-05 17:04:43,381.8597014925373,432.9866666666667,77.5225048923679,79.95061728395062,79.89312977099236,426.3379629629629,425.2619083969466
2025-07-05 17:06:43,376.5229411764706,431.054693877551,77.05283757338552,78.46913580246914,78.06106870229007,422.2375,422.0374809160305
2025-07-05 17:08:43,369.25,423.8120408163265,76.58317025440313,77.28070175438596,76.67428571428572,415.8640540540541,415.8592307692308
2025-07-05 17:10:43,363.1418367346939,418.509375,76.11350293542074,76.22807017543859,75.38383838383838,411.629104477612,410.1216666666667
